dataset_id,method_id,label
301366,106155,1
301366,106156,1
301366,106157,1
301366,106158,1
301366,106159,1
301366,106160,1
301366,106161,1
301366,106162,1
301366,106163,1
301366,106164,1
301366,106165,1
301366,106166,1
301366,106167,1
301366,106168,1
301366,106169,1
301366,106170,1
301366,106171,1
301366,106172,1
301366,106173,1
301366,106174,1
301366,106175,1
301366,106176,1
301366,106177,1
301366,106178,1
301366,106179,1
301366,106180,1
301366,106121,1
301366,106181,1
301366,106182,1
301366,106183,1
301366,106122,1
301366,106123,1
301366,106124,1
301366,106184,1
301366,106185,1
301366,106186,1
301366,106187,1
301366,106188,1
301366,106189,1
301366,106190,1
301366,106191,1
301366,106192,1
301366,106193,1
301367,100187,1
301368,106194,1
301368,106195,1
301368,106196,1
301368,106197,1
301368,100206,1
301368,100188,1
301368,106198,1
301368,105743,1
301369,106199,1
301369,105493,1
301369,106200,1
301369,106201,1
301369,106202,1
301369,106203,1
301369,106204,1
301369,106205,1
301369,106206,1
301369,106207,1
301369,106208,1
301369,105492,1
301369,106209,1
301369,106210,1
301369,100205,1
301369,105550,1
301369,105549,1
301369,105139,1
301369,105551,1
301369,105767,1
301369,105552,1
301369,105553,1
301369,106211,1
301369,106212,1
301369,106213,1
301369,106214,1
301369,106215,1
301369,106216,1
301369,106217,1
301369,106218,1
301369,106219,1
301369,106220,1
301369,106221,1
301369,106222,1
301369,106223,1
301369,106224,1
301369,106225,1
301369,106226,1
301369,106227,1
301369,106228,1
301369,106229,1
301369,106230,1
301369,106231,1
301369,106232,1
301369,106233,1
301370,105550,1
301370,105551,1
301370,105553,1
301371,105139,1
301371,105142,1
301371,105144,1
301371,105143,1
301371,105141,1
301371,105146,1
301371,105140,1
301371,105145,1
301372,106234,1
301372,106235,1
301372,105561,1
301372,105562,1
301372,105566,1
301372,105563,1
301372,105567,1
301372,105559,1
301372,106236,1
301372,106237,1
301373,105307,1
301374,105307,1
301375,105307,1
301375,106238,1
301376,105400,1
301376,106239,1
301376,105420,1
301376,106240,1
301376,105431,1
301376,105419,1
301376,105432,1
301376,105434,1
301376,105422,1
301376,105435,1
301376,105436,1
301376,106241,1
301376,105423,1
301377,106242,1
301378,105403,1
301378,105406,1
301378,105405,1
301379,105401,1
301379,105399,1
301379,105404,1
301379,105410,1
301379,105409,1
301379,105408,1
301380,105398,1
301380,105400,1
301380,105399,1
301380,105404,1
301380,105408,1
301380,105409,1
301381,105399,1
301381,105401,1
301381,105404,1
301381,105408,1
301381,105410,1
301381,106242,1
301381,105409,1
301382,106243,1
301383,106244,1
301384,106245,1
301385,106246,1
301386,105520,1
301387,106247,1
301388,106248,1
301389,106248,1
301390,106249,1
301391,106069,1
301391,106248,1
301391,106029,1
301391,106028,1
301392,105519,1
301392,106250,1
301392,106251,1
301392,106252,1
301393,106069,1
301393,106248,1
301393,106028,1
301393,106029,1
301393,106249,1
301394,106253,1
301394,106248,1
301394,106028,1
301394,106029,1
301394,106254,1
301395,105681,1
301395,106255,1
301395,106256,1
301395,106257,1
301395,105516,1
301395,105398,1
301395,106258,1
301395,105519,1
301395,105400,1
301395,106259,1
301395,105517,1
301395,105410,1
301395,105694,1
301395,105370,1
301395,106260,1
301395,106261,1
301395,105511,1
301395,106262,1
301395,105421,1
301395,106263,1
301395,106264,1
301395,105682,1
301395,106265,1
301395,106266,1
301395,105522,1
301395,106267,1
301395,106268,1
301395,106269,1
301395,106270,1
301395,105678,1
301395,106271,1
301395,105697,1
301395,106272,1
301395,106273,1
301395,105679,1
301395,103592,1
301395,105698,1
301395,106274,1
301395,105696,1
301395,106275,1
301395,106243,1
301395,106246,1
301395,106276,1
301395,106277,1
301396,106278,1
301396,106279,1
301397,106280,1
301398,106280,1
301398,106281,1
301398,106282,1
301398,106283,1
301398,102359,1
301398,106284,1
301399,106285,1
301400,105506,1
301400,106286,1
301401,105506,1
301401,106287,1
301402,106076,1
301402,100032,1
301402,106288,1
301403,105497,1
301403,106289,1
301403,106290,1
301404,106291,1
301404,106287,1
301404,105554,1
301405,106292,1
301405,106293,1
301405,106294,1
301406,106292,1
301406,106293,1
301406,106294,1
301407,106292,1
301407,106293,1
301407,106294,1
301408,106295,1
301408,106293,1
301408,106294,1
301409,105500,1
301409,105503,1
301409,106296,1
301409,106297,1
301409,106298,1
301410,100033,1
301410,105499,1
301410,105500,1
301410,105497,1
301410,106299,1
301410,105506,1
301410,105503,1
301410,106300,1
301410,100032,1
301411,106301,1
301411,106302,1
301411,106303,1
301411,106287,1
301411,106304,1
301411,106305,1
301411,106306,1
301411,106307,1
301411,106308,1
301412,106309,1
301412,100206,1
301412,106310,1
301412,106311,1
301413,106312,1
301414,106313,1
301415,106313,1
301416,106313,1
301417,106313,1
301418,106313,1
301419,106313,1
301420,106314,1
301420,105492,1
301421,105552,1
301422,106315,1
301423,106316,1
301424,106317,1
301424,106318,1
301424,106319,1
301425,105029,1
301425,105031,1
301425,105027,1
301426,105027,1
301426,105031,1
301426,105029,1
301427,105743,1
301428,105743,1
301429,105743,1
301430,105743,1
301431,106259,1
301431,106320,1
301432,106034,1
301432,106035,1
301433,106321,1
301433,103554,1
301434,106322,1
301434,106323,1
301434,105652,1
301435,106259,1
301435,106142,1
301435,106324,1
301435,106261,1
301436,104683,1
301437,104687,1
301437,104682,1
301438,104867,1
301438,104683,1
301439,104189,1
301440,106325,1
301440,106326,1
301440,100005,1
301440,106327,1
301440,106328,1
301441,106329,1
301442,106330,1
301442,106331,1
301443,106330,1
301443,106332,1
301443,106333,1
301443,106334,1
301443,106335,1
301443,106336,1
301443,106337,1
301443,106338,1
301443,106339,1
301443,106340,1
301443,106341,1
301443,106342,1
301443,106343,1
301443,106344,1
301443,106345,1
301443,106346,1
301443,106347,1
301443,106348,1
301443,106349,1
301443,106350,1
301443,106331,1
301444,103969,1
301444,106351,1
301444,106352,1
301444,106353,1
301444,106354,1
301444,106355,1
301444,106356,1
301444,100012,1
301444,106357,1
301444,106358,1
301444,106359,1
301444,106360,1
301444,106361,1
301444,100006,1
301444,106362,1
301444,106363,1
301444,106364,1
301444,106365,1
301444,106366,1
301444,106367,1
301444,106368,1
301444,106369,1
301444,106370,1
301444,106371,1
301444,106372,1
301444,106373,1
301444,106374,1
301444,106375,1
301444,106376,1
301444,106377,1
301444,106378,1
301445,106351,1
301445,103969,1
301445,106352,1
301445,106377,1
301445,106379,1
301445,106357,1
301445,106380,1
301445,106355,1
301445,106356,1
301445,106378,1
301445,106366,1
301445,106381,1
301445,106363,1
301445,106371,1
301445,106374,1
301445,106365,1
301445,100012,1
301445,106360,1
301445,106364,1
301445,106362,1
301445,106359,1
301445,106369,1
301445,106370,1
301445,106372,1
301445,106382,1
301445,106383,1
301445,106373,1
301445,106384,1
301445,106368,1
301445,106385,1
301445,106386,1
301445,106375,1
301446,106387,1
301446,106388,1
301446,106389,1
301446,106372,1
301446,106390,1
301446,106391,1
301446,106392,1
301446,106380,1
301446,106378,1
301446,106357,1
301446,106356,1
301446,106393,1
301446,106366,1
301446,106364,1
301446,106369,1
301446,100012,1
301446,106362,1
301446,106382,1
301446,106394,1
301446,106383,1
301446,106395,1
301446,106370,1
301446,106396,1
301446,106375,1
301446,100006,1
301447,106397,1
301447,106398,1
301448,101726,1
301449,106399,1
301449,106400,1
301449,106401,1
301449,106402,1
301449,106403,1
301449,106404,1
301449,106405,1
301449,100083,1
301449,106406,1
301450,106407,1
301450,106408,1
301451,104334,1
301451,102873,1
301451,100039,1
301451,100204,1
301451,100041,1
301451,106409,1
301452,106410,1
301452,106411,1
301452,106412,1
301452,106413,1
301453,106414,1
301453,106415,1
301453,106416,1
301453,106417,1
301453,106418,1
301453,106419,1
301454,106420,1
301455,106421,1
301456,106420,1
301456,106422,1
301457,106420,1
301457,106423,1
301457,106422,1
301458,106424,1
301459,105629,1
301459,106425,1
301459,106426,1
301460,106427,1
301461,105484,1
301462,102359,1
301463,102359,1
301463,102437,1
301464,102359,1
301465,106428,1
301466,106429,1
301467,106430,1
301468,106431,1
301468,106432,1
301469,106433,1
301470,106434,1
301471,106435,1
301472,106436,1
301473,106437,1
301474,106438,1
301475,106439,1
301476,106440,1
301477,106441,1
301477,102324,1
301478,106442,1
301479,106443,1
301480,106444,1
301481,106445,1
301482,106446,1
301482,102437,1
301482,106432,1
301483,106447,1
301484,106448,1
301485,106449,1
301486,106450,1
301486,106451,1
301486,106452,1
301487,106453,1
301488,106453,1
301489,106453,1
301490,103878,1
301491,106454,1
301491,106455,1
301491,106456,1
301492,106457,1
301492,106458,1
301492,106459,1
301493,106460,1
301493,106461,1
301493,106462,1
301493,106463,1
301493,106464,1
301494,106465,1
301494,106466,1
301494,106460,1
301494,106462,1
301494,106463,1
301495,106467,1
301496,100039,1
301497,100039,1
301498,100039,1
301499,106468,1
301499,106469,1
301499,106470,1
301499,106471,1
301499,106472,1
301499,106473,1
301499,106474,1
301499,106475,1
301499,106476,1
301499,105571,1
301499,106477,1
301499,106478,1
301499,106479,1
301500,106469,1
301500,106471,1
301500,106470,1
301500,106476,1
301500,106475,1
301501,105569,1
301501,105571,1
301501,105570,1
301501,105574,1
301501,105573,1
301501,105572,1
301502,105327,1
301503,105327,1
301504,105327,1
301505,105327,1
301506,105327,1
301507,105327,1
301508,105327,1
301509,105327,1
301510,105327,1
301511,105327,1
301512,105327,1
301513,105327,1
301514,105327,1
301515,105327,1
301516,105327,1
301517,105327,1
301518,105327,1
301519,105327,1
301520,105327,1
301521,106480,1
301522,106481,1
301522,106482,1
301522,106483,1
301523,100866,1
301524,106484,1
301525,101538,1
301526,106485,1
301526,106486,1
301526,106487,1
301526,106479,1
301527,106488,1
301527,106489,1
301527,106490,1
301527,106491,1
301528,106488,1
301528,106489,1
301528,106490,1
301528,106491,1
301529,105571,1
301529,106478,1
301529,106477,1
301529,106479,1
301530,105571,1
301530,106492,1
301530,106478,1
301530,106477,1
301530,106479,1
301531,106493,1
301531,105585,1
301531,105586,1
301532,106494,1
301533,106495,1
301534,100101,1
301534,106496,1
301535,100117,1
301536,106497,1
301537,106497,1
301538,106498,1
301539,106498,1
301540,106498,1
301540,106499,1
301540,106500,1
301541,106501,1
301541,106499,1
301541,106498,1
301542,100124,1
301542,100102,1
301542,106502,1
301542,106503,1
301542,106504,1
301542,106505,1
301542,100093,1
301542,106501,1
301543,106502,1
301543,100102,1
301543,100093,1
301543,100124,1
301543,106505,1
301543,106506,1
301543,106507,1
301543,106503,1
301543,106504,1
301543,106499,1
301544,106500,1
301544,106508,1
301544,106509,1
301544,100124,1
301544,106507,1
301544,106510,1
301544,106503,1
301544,106504,1
301544,106505,1
301544,100093,1
301544,106499,1
301544,100102,1
301544,106502,1
301545,100102,1
301545,106502,1
301545,100093,1
301545,106505,1
301545,106510,1
301545,106511,1
301545,106503,1
301545,106499,1
301545,106504,1
301545,106501,1
301545,100124,1
301545,106507,1
301545,106512,1
301546,106513,1
301546,106509,1
301546,106507,1
301546,106503,1
301546,106504,1
301546,100124,1
301546,106499,1
301546,106502,1
301546,106514,1
301546,100093,1
301546,106505,1
301546,106515,1
301546,100102,1
301547,100102,1
301547,106502,1
301547,106516,1
301547,106517,1
301547,106518,1
301547,100120,1
301547,106504,1
301547,106519,1
301547,106520,1
301547,106521,1
301547,106522,1
301547,106523,1
301547,106421,1
301548,106507,1
301548,100102,1
301548,106502,1
301548,100093,1
301548,106525,1
301548,106505,1
301548,106503,1
301548,106504,1
301548,100124,1
301548,106526,1
301548,106527,1
301548,106511,1
301548,106501,1
301548,106499,1
301549,106509,1
301549,106513,1
301549,106503,1
301549,100102,1
301549,106502,1
301549,106507,1
301549,100124,1
301549,106528,1
301549,106499,1
301549,106504,1
301549,100093,1
301549,106505,1
301549,106514,1
301550,106509,1
301550,100102,1
301550,100093,1
301550,106502,1
301550,106510,1
301550,106527,1
301550,106504,1
301550,106525,1
301550,106511,1
301550,100124,1
301550,106505,1
301550,106529,1
301550,106526,1
301550,106530,1
301550,106501,1
301550,106531,1
301550,106532,1
301550,106533,1
301550,106507,1
301550,106503,1
301550,106534,1
301550,106535,1
301550,106536,1
301550,106537,1
301550,106499,1
301550,106538,1
301550,106539,1
301550,106540,1
301550,106500,1
301550,106541,1
301551,106502,1
301551,100102,1
301551,106529,1
301551,100124,1
301551,106542,1
301551,106504,1
301551,106503,1
301551,106505,1
301551,100093,1
301551,106499,1
301551,106527,1
301551,106536,1
301551,106543,1
301551,106511,1
301551,106532,1
301551,106537,1
301551,106535,1
301551,106531,1
301551,106498,1
301551,106540,1
301551,106530,1
301551,106541,1
301551,106544,1
301551,106534,1
301551,106526,1
301551,106533,1
301551,106528,1
301551,106507,1
301551,106538,1
301551,106500,1
301552,100093,1
301552,106503,1
301552,106504,1
301552,106529,1
301552,106540,1
301552,106533,1
301552,106541,1
301552,106526,1
301552,106534,1
301552,106498,1
301552,106505,1
301552,106531,1
301552,106527,1
301552,106542,1
301552,100102,1
301552,106507,1
301552,100124,1
301552,106499,1
301552,106502,1
301552,106500,1
301552,106544,1
301552,106538,1
301552,106535,1
301552,106537,1
301552,106536,1
301552,106532,1
301552,106528,1
301552,106530,1
301552,106511,1
301552,106543,1
301553,100102,1
301553,100093,1
301553,106502,1
301553,106505,1
301553,106510,1
301553,106526,1
301553,106527,1
301553,106503,1
301553,106504,1
301553,106529,1
301553,106534,1
301553,106511,1
301553,106532,1
301553,106531,1
301553,106543,1
301553,106542,1
301553,106533,1
301553,106537,1
301553,106535,1
301553,106499,1
301553,106530,1
301553,106528,1
301553,106540,1
301553,106536,1
301553,106544,1
301553,106538,1
301553,106541,1
301553,106498,1
301553,106507,1
301553,106500,1
301554,100102,1
301554,106502,1
301554,100093,1
301554,106505,1
301554,106537,1
301554,106536,1
301554,106498,1
301554,106503,1
301554,106545,1
301554,100124,1
301554,106533,1
301554,106527,1
301554,106504,1
301554,106526,1
301554,106542,1
301554,106511,1
301554,106529,1
301554,106531,1
301554,106534,1
301554,106532,1
301554,106535,1
301554,106528,1
301554,106543,1
301554,106499,1
301554,106538,1
301554,106544,1
301554,106540,1
301554,106541,1
301554,106500,1
301554,106507,1
301554,106530,1
301554,106510,1
301555,100102,1
301555,106502,1
301555,106498,1
301555,100093,1
301555,106510,1
301555,106503,1
301555,106504,1
301555,106536,1
301555,106537,1
301555,106527,1
301555,106511,1
